episode,score
139,39.06999912671745
140,38.28999914415181
141,37.33999916538596
142,38.67999913543463
143,39.54999911598861
144,38.549999138340354
145,39.249999122694135
146,39.10999912582338
147,38.44999914057553
148,37.99999915063381
149,37.8899991530925
150,36.809999177232385
151,38.089999148622155
152,39.07999912649393
153,38.77999913319945
154,35.34999920986593
155,36.079999193549156
156,38.279999144375324
157,38.709999134764075
158,39.33999912068248
159,36.6299991812557
160,38.98999912850559
161,38.8099991325289
162,36.52999918349087
163,38.789999132975936
164,39.249999122694135
165,37.56999916024506
166,36.36999918706715
167,38.92999912984669
168,37.55999916046858
169,38.03999914973974
170,37.039999172091484
171,37.53999916091561
172,36.929999174550176
173,37.389999164268374
174,37.90999915264547
175,38.399999141693115
176,36.54999918304384
177,38.98999912850559
178,38.53999913856387
179,37.629999158903956
180,39.059999126940966
181,35.0799992159009
182,38.94999912939966
183,34.259999234229326
184,37.09999917075038
185,38.32999914325774
186,35.98999919556081
187,35.74999920092523
188,34.409999230876565
189,39.25999912247062
190,36.09999919310212
191,36.81999917700887
192,37.319999165832996
193,37.309999166056514
194,36.00999919511378
195,30.619999315589666
196,38.819999132305384
197,29.229999346658587
198,35.23999921232462
199,38.03999914973974
200,37.319999165832996
201,36.109999192878604
202,35.55999920517206
203,35.97999919578433
204,37.429999163374305
205,35.28999921120703
206,36.7999991774559
207,32.01999928429723
208,34.639999225735664
209,35.58999920450151
210,34.99999921768904
211,36.189999191090465
212,36.46999918483198
213,35.7099992018193
214,35.59999920427799
215,37.95999915152788
216,35.499999206513166
217,33.67999924719334
218,38.4099991414696
219,39.00999912805855
220,33.30999925546348
221,37.899999152868986
222,37.04999917186797
223,36.86999917589128
224,37.279999166727066
225,36.42999918572605
226,36.079999193549156
227,29.839999333024025
228,36.349999187514186
229,30.729999313130975
230,35.26999921165407
231,37.549999160692096
232,36.889999175444245
233,34.22999923489988
234,37.199999168515205
235,36.36999918706715
236,37.039999172091484
237,37.859999153763056
238,38.45999914035201
239,35.55999920517206
240,34.95999921858311
241,35.999999195337296
242,37.51999916136265
243,36.769999178126454
244,33.9299992416054
245,36.689999179914594
246,36.31999918818474
247,38.91999913007021
248,36.419999185949564
249,36.999999172985554
250,37.28999916650355
251,35.609999204054475
252,37.68999915756285
253,36.349999187514186
254,37.659999158233404
255,37.36999916471541
256,35.57999920472503
257,35.35999920964241
258,37.699999157339334
259,38.95999912917614
260,38.37999914214015
261,36.67999918013811
262,33.83999924361706
263,38.41999914124608
264,35.9399991966784
265,38.549999138340354
266,37.659999158233404
267,37.349999165162444
268,37.349999165162444
269,33.439999252557755
270,37.199999168515205
271,34.23999923467636
272,38.8099991325289
273,39.169999124482274
274,38.13999914750457
275,36.27999918907881
276,37.70999915711582
277,38.629999136552215
278,38.72999913431704
279,36.64999918080866
280,37.95999915152788
281,35.85999919846654
282,37.52999916113913
283,37.509999161586165
284,36.35999918729067
285,37.36999916471541
286,38.76999913342297
287,38.60999913699925
288,36.77999917790294
289,37.82999915443361
290,35.999999195337296
291,38.61999913677573
292,35.62999920360744
293,32.819999266415834
294,37.84999915398657
295,37.68999915756285
296,32.78999926708639
297,36.729999179020524
298,37.05999917164445
299,38.899999130517244
300,37.20999916829169
301,35.81999919936061
302,37.29999916628003
303,38.899999130517244
304,37.629999158903956
305,37.91999915242195
306,36.3999991863966
307,37.509999161586165
308,39.35999912023544
309,37.119999170303345
310,37.35999916493893
311,37.86999915353954
312,37.7199991568923
313,34.35999923199415
314,36.36999918706715
315,37.83999915421009
316,39.33999912068248
317,33.68999924696982
318,37.87999915331602
319,37.87999915331602
320,38.55999913811684
321,36.98999917320907
322,36.83999917656183
323,36.81999917700887
324,38.359999142587185
325,37.64999915845692
326,34.96999921835959
327,38.5799991376698
328,36.09999919310212
329,38.279999144375324
330,38.24999914504588
331,33.4699992518872
332,37.72999915666878
333,38.32999914325774
334,35.63999920338392
335,26.669999403879046
336,35.689999202266335
337,35.029999217018485
338,36.05999919399619
339,37.76999915577471
340,36.86999917589128
341,31.94999928586185
342,37.53999916091561
343,37.05999917164445
344,35.499999206513166
345,36.3399991877377
346,38.01999915018678
347,38.21999914571643
348,37.389999164268374
349,37.17999916896224
350,36.82999917678535
351,36.13999919220805
352,33.89999924227595
353,35.51999920606613
354,31.469999296590686
355,35.13999921455979
356,33.96999924071133
357,36.25999918952584
358,34.76999922282994
359,38.64999913610518
360,36.21999919041991
361,34.989999217912555
362,37.659999158233404
363,36.13999919220805
364,39.17999912425876
365,38.09999914839864
366,37.14999916963279
367,36.42999918572605
368,32.33999927714467
369,37.43999916315079
370,36.40999918617308
371,36.729999179020524
372,38.5799991376698
373,35.80999919958413
374,37.309999166056514
375,38.359999142587185
376,34.11999923735857
377,34.599999226629734
378,38.359999142587185
379,39.57999911531806
380,36.54999918304384
381,37.36999916471541
382,35.80999919958413
383,37.12999917007983
384,38.64999913610518
385,36.29999918863177
386,37.97999915108085
387,37.16999916918576
388,38.33999914303422
389,34.69999922439456
390,34.329999232664704
391,34.42999923042953
392,36.12999919243157
393,37.589999159798026
394,37.589999159798026
395,34.449999229982495
396,35.35999920964241
397,37.09999917075038
398,35.029999217018485
399,34.46999922953546
